Customer_ID,Churn_Label,Age,Gender,Location_Region,Marital_Status,Annual_Income,Membership_Tier,Join_Date,Last_Login_Date,Total_Spend_Lifetime,Items_In_Cart,Avg_Session_Duration_Min,Customer_Support_Calls,Preferred_Device,Payment_Method,Marketing_Opt_In,Last_Feedback_Text,Discount_Code_Used
CUST_00172,0,62,Female,West,Single,55825.41,Silver,2020-04-03,2023-07-12,348.03,6,16.5,0,Mobile,Crypto,False,Fast delivery.,WELCOME50
CUST_00173,0,20,Female,East,Divorced,50202.1,Platinum,2022-02-12,2023-08-03,292.91,20,12.1,1,Tablet,PayPal,True,App crashes often.,SUMMER20
CUST_00174,0,44,Male,North,Divorced,66942.36,Bronze,2020-02-18,2023-08-21,967.5,17,16.0,0,Mobile,Credit Card,False,Okay.,
CUST_00175,0,67,Male,East,Unknown,61710.29,Platinum,2022-05-31,2023-06-24,767.04,11,14.3,3,Mobile,PayPal,False,Great service!,SAVE10
CUST_00176,0,60,Male,North,Married,57073.02,Bronze,2020-04-22,2023-03-22,62.11,15,14.5,2,Desktop,COD,True,Loved the product.,
CUST_00177,0,57,Male,South,Single,38116.99,Platinum,2020-06-05,2023-07-09,85.0,0,15.9,1,Desktop,Credit Card,False,Great service!,SAVE10
CUST_00178,1,55,Male,North,Single,55398.4,Silver,2021-10-04,2023-06-09,1030.06,14,8.4,0,Desktop,Credit Card,True,Great service!,SUMMER20
CUST_00179,0,50,Male,East,Single,54212.33,Platinum,2020-06-12,2023-06-16,625.72,6,15.2,0,Tablet,Crypto,True,App crashes often.,WELCOME50
CUST_00180,0,45,Female,West,Single,58332.8,Gold,2022-03-22,2023-10-18,3539.67,16,15.8,2,Tablet,Credit Card,False,nan,WELCOME50
CUST_00181,0,18,Female,West,Divorced,48549.43,Gold,2021-11-27,2023-11-02,1134.86,2,15.6,0,Desktop,Crypto,False,Loved the product.,SAVE10
CUST_00182,1,25,Male,West,Married,62842.26,Platinum,2021-03-08,2023-02-13,10.12,10,13.9,0,Desktop,Credit Card,False,Worst experience ever.,SUMMER20
CUST_00183,1,54,Male,North,Married,49801.58,Bronze,2021-09-02,2023-01-27,655.89,5,20.7,0,Mobile,Credit Card,False,Fast delivery.,WELCOME50
CUST_00184,0,49,Female,South,Unknown,61436.7,Bronze,2020-03-06,2023-03-21,535.2,5,13.2,1,Tablet,Crypto,False,nan,SUMMER20
CUST_00185,0,65,Male,North,Divorced,66940.71,Silver,2021-01-29,2023-03-22,112.85,14,16.1,0,Mobile,Credit Card,False,Too expensive.,SUMMER20
CUST_00186,1,60,Female,West,Single,46981.07,Silver,2021-01-25,2023-11-13,2566.67,6,21.5,2,Tablet,PayPal,False,Okay.,SAVE10
CUST_00187,0,54,Male,East,Married,43417.62,Bronze,2021-09-02,2023-01-26,1634.81,10,14.6,0,Desktop,Credit Card,False,Worst experience ever.,SUMMER20
CUST_00188,0,21,Male,West,Married,62145.49,Platinum,2021-04-24,2023-12-12,261.48,16,16.1,0,Tablet,COD,False,Loved the product.,SUMMER20
CUST_00189,0,47,Male,East,Divorced,35183.5,Silver,2021-06-25,2023-02-11,295.69,22,14.5,1,Tablet,Crypto,True,Fast delivery.,SAVE10
CUST_00190,0,23,Male,South,Unknown,71674.97,Bronze,2020-09-14,2023-05-20,32.54,17,21.2,0,Mobile,Crypto,True,Worst experience ever.,WELCOME50
CUST_00191,1,63,Female,East,Unknown,55164.44,Bronze,2022-09-21,2023-08-15,352.0,21,13.7,2,Desktop,PayPal,False,nan,
CUST_00192,1,36,Female,North,Single,53278.62,Platinum,2021-07-20,2023-12-05,878.57,23,21.4,0,Desktop,COD,False,nan,SUMMER20
CUST_00193,0,49,Female,North,Unknown,63190.24,Gold,2022-05-31,2023-08-06,546.18,20,14.5,1,Desktop,Credit Card,False,App crashes often.,SAVE10
CUST_00194,0,26,Male,North,Married,62259.32,Bronze,2022-08-23,2023-09-06,3482.04,18,10.7,3,Mobile,PayPal,True,Okay.,WELCOME50
CUST_00195,0,29,Female,East,Unknown,55097.77,Silver,2020-01-12,2023-11-07,57.71,7,18.4,0,Mobile,Credit Card,True,Loved the product.,SUMMER20
CUST_00196,0,28,Female,North,Single,68179.25,Platinum,2021-11-27,2023-08-15,895.09,23,13.5,0,Mobile,PayPal,False,Loved the product.,
CUST_00197,1,63,Female,North,Married,44914.18,Platinum,2022-01-08,2023-08-01,1954.11,19,18.1,4,Tablet,Crypto,False,Fast delivery.,WELCOME50
CUST_00198,1,33,Male,North,Unknown,65685.35,Platinum,2020-04-27,2023-05-20,655.35,7,1.4,3,Tablet,COD,False,Fast delivery.,SAVE10
CUST_00199,0,18,Male,South,Unknown,38820.65,Gold,2021-11-29,2023-04-21,2.97,20,15.0,0,Mobile,Crypto,False,Great service!,SUMMER20
CUST_00200,0,62,Female,East,Divorced,62659.73,Gold,2022-06-25,2023-09-20,278.13,10,12.7,1,Mobile,PayPal,True,nan,SAVE10
CUST_00201,0,38,Female,East,Single,50081.9,Silver,2021-07-03,2023-02-28,391.22,20,9.7,0,Desktop,Credit Card,True,Great service!,
CUST_00202,0,47,Male,West,Unknown,35333.71,Silver,2022-02-07,2023-06-26,3381.23,2,12.2,3,Tablet,COD,False,Loved the product.,
CUST_00203,1,30,Male,East,Divorced,58849.64,Platinum,2020-09-30,2023-08-09,2427.85,22,12.1,1,Tablet,Credit Card,False,Too expensive.,SAVE10
CUST_00204,0,51,Female,South,Married,54483.6,Silver,2022-02-26,2023-02-26,2979.28,13,14.8,1,Desktop,Crypto,True,App crashes often.,SUMMER20
CUST_00205,0,21,Female,East,Divorced,31859.12,Bronze,2021-10-18,2023-05-26,1747.31,8,8.2,2,Desktop,Credit Card,True,Fast delivery.,SAVE10
CUST_00206,0,45,Male,South,Divorced,23295.02,Gold,2020-12-14,2023-12-14,433.32,24,16.6,2,Desktop,PayPal,False,Great service!,WELCOME50
CUST_00207,0,55,Female,South,Unknown,52716.04,Platinum,2020-04-24,2023-12-14,2363.15,0,21.8,0,Mobile,COD,False,App crashes often.,SAVE10
CUST_00208,0,48,Female,East,Unknown,79273.39,Platinum,2020-10-27,2023-10-31,4000.01,0,16.4,0,Mobile,COD,True,Okay.,
CUST_00209,0,44,Female,West,Unknown,59815.23,Bronze,2021-03-21,2023-09-07,430.89,11,19.0,0,Mobile,COD,True,Worst experience ever.,SUMMER20
CUST_00210,0,22,Female,North,Divorced,44975.45,Bronze,2020-06-10,2023-09-27,301.86,10,20.5,2,Mobile,PayPal,True,Worst experience ever.,SUMMER20
CUST_00211,0,42,Male,North,Married,71228.04,Bronze,2021-04-09,2023-12-08,791.68,20,21.2,1,Mobile,Credit Card,False,nan,
CUST_00212,0,20,Female,East,Single,68608.35,Bronze,2020-01-04,2023-06-07,207.21,0,24.4,0,Tablet,COD,True,Loved the product.,
CUST_00213,0,50,Male,East,Divorced,74073.69,Platinum,2022-09-03,2023-01-24,33.17,19,12.5,1,Tablet,Crypto,False,Fast delivery.,WELCOME50
CUST_00214,0,21,Female,South,Unknown,65258.47,Gold,2022-01-09,2023-04-23,2915.65,11,11.4,1,Tablet,Crypto,True,nan,
CUST_00215,0,42,Female,East,Single,68288.53,Gold,2022-06-15,2023-07-22,2600.19,16,18.9,1,Desktop,Crypto,True,Worst experience ever.,
CUST_00216,0,37,Male,South,Married,65966.63,Bronze,2022-01-06,2023-11-03,177.52,14,18.5,3,Tablet,Crypto,True,Okay.,
CUST_00217,0,51,Female,West,Single,47837.43,Silver,2020-09-26,2023-01-29,523.81,1,18.9,2,Desktop,Crypto,False,Fast delivery.,SUMMER20
CUST_00218,0,43,Non-Binary,East,Unknown,30440.79,Platinum,2022-09-22,2023-01-04,1778.07,17,24.4,1,Tablet,PayPal,False,Great service!,
CUST_00219,1,22,Male,North,Divorced,47182.97,Gold,2021-05-27,2023-04-15,1081.76,15,15.1,3,Mobile,Credit Card,True,Worst experience ever.,SAVE10
CUST_00220,0,52,Female,North,Divorced,71574.05,Bronze,2022-02-19,2023-06-04,502.18,3,17.1,0,Tablet,PayPal,False,Too expensive.,SAVE10
CUST_00221,0,45,Female,East,Unknown,49284.84,Silver,2020-07-01,2023-04-19,1363.25,7,10.1,0,Mobile,Crypto,True,Worst experience ever.,SUMMER20
CUST_00222,0,46,Female,South,Divorced,52818.11,Silver,2021-06-03,2023-03-12,2273.49,1,25.7,1,Mobile,Crypto,False,Fast delivery.,WELCOME50
CUST_00223,0,26,Male,North,Unknown,37513.23,Bronze,2022-07-23,2023-05-11,2605.83,13,13.3,0,Tablet,COD,True,Too expensive.,WELCOME50
CUST_00224,0,69,Male,South,Divorced,46733.66,Platinum,2020-04-18,2023-05-29,476.18,24,13.5,2,Tablet,COD,True,App crashes often.,SUMMER20
CUST_00225,0,55,Male,East,Divorced,54863.66,Gold,2022-06-10,2023-06-17,190.63,14,13.3,0,Mobile,Credit Card,False,Worst experience ever.,SAVE10
CUST_00226,1,67,Female,East,Divorced,62388.43,Silver,2021-10-02,2023-03-03,2440.0,8,11.8,1,Desktop,Credit Card,True,Fast delivery.,SUMMER20
CUST_00227,0,23,Male,North,Married,48120.09,Gold,2020-11-01,2023-01-04,97.12,1,11.4,1,Desktop,Credit Card,False,Worst experience ever.,
CUST_00228,1,36,Female,East,Married,47071.94,Gold,2022-05-11,2023-09-12,1279.01,16,12.4,3,Tablet,PayPal,True,Worst experience ever.,SUMMER20
CUST_00229,0,61,Male,West,Unknown,67632.63,Silver,2021-10-16,2023-08-09,151.4,9,8.2,1,Mobile,COD,False,Fast delivery.,WELCOME50
CUST_00230,0,28,Female,West,Married,59879.0,Bronze,2021-06-03,2023-03-31,493.29,8,11.1,0,Desktop,Credit Card,True,Too expensive.,SAVE10
CUST_00231,0,19,Male,North,Unknown,61730.09,Silver,2021-09-15,2023-03-08,530.27,1,24.7,2,Tablet,COD,True,Great service!,WELCOME50
CUST_00232,0,64,Male,West,Single,77924.81,Silver,2020-07-22,2023-07-14,172.88,23,18.7,0,Tablet,COD,False,Okay.,WELCOME50
CUST_00233,0,61,Male,South,Single,47423.88,Platinum,2020-06-05,2023-09-30,2559.82,18,19.6,0,Mobile,COD,True,Worst experience ever.,SAVE10
CUST_00234,0,61,Male,North,Married,54264.71,Gold,2021-01-17,2023-12-27,2.67,16,20.9,2,Desktop,COD,False,Loved the product.,
CUST_00235,0,26,Female,North,Single,63267.4,Bronze,2022-02-19,2023-04-28,2242.51,10,24.2,1,Tablet,COD,True,App crashes often.,SAVE10
CUST_00236,0,38,Female,South,Single,41927.39,Gold,2020-06-14,2023-09-14,2152.69,16,6.1,1,Desktop,COD,True,Fast delivery.,SAVE10
CUST_00237,0,41,Female,West,Divorced,58435.75,Silver,2021-07-06,2023-10-14,381.21,9,8.9,1,Tablet,PayPal,True,Worst experience ever.,SUMMER20
CUST_00238,0,51,Female,West,Divorced,55332.95,Bronze,2022-09-03,2023-12-09,1218.36,17,11.0,2,Tablet,Crypto,True,Okay.,SAVE10
CUST_00239,0,39,Female,West,Unknown,96659.49,Bronze,2022-03-08,2023-07-01,291.43,22,12.7,1,Desktop,COD,False,Great service!,SUMMER20
CUST_00240,1,20,Female,North,Single,56498.04,Bronze,2022-08-02,2023-02-06,1422.02,5,13.5,0,Desktop,PayPal,False,Fast delivery.,WELCOME50
CUST_00241,1,29,Female,North,Unknown,72354.1,Bronze,2021-06-27,2023-07-23,823.53,15,12.8,0,Mobile,Credit Card,False,nan,SAVE10
CUST_00242,1,45,Female,West,Unknown,67449.15,Platinum,2022-07-29,2023-01-22,357.0,17,16.1,1,Mobile,PayPal,True,Worst experience ever.,
CUST_00243,0,47,Male,East,Single,37651.58,Bronze,2020-01-01,2023-08-12,511.22,19,15.2,2,Mobile,PayPal,False,App crashes often.,SUMMER20
CUST_00244,0,43,Female,West,Married,31767.64,Silver,2021-09-05,2023-01-10,1170.82,17,11.4,0,Mobile,PayPal,False,Loved the product.,SUMMER20
CUST_00245,1,65,Male,South,Single,58705.22,Platinum,2020-11-27,2023-08-24,2365.5,0,4.1,0,Desktop,COD,True,Fast delivery.,
CUST_00246,0,38,Female,North,Divorced,73860.02,Silver,2021-05-15,2023-02-09,140.1,2,10.0,2,Mobile,Credit Card,False,Worst experience ever.,SUMMER20
CUST_00247,1,45,Female,South,Single,59318.72,Silver,2020-01-20,2023-06-10,847.15,14,12.3,2,Desktop,PayPal,True,Too expensive.,SUMMER20
CUST_00248,1,43,Male,South,Married,56182.78,Gold,2020-04-24,2023-10-22,292.67,19,13.8,3,Tablet,Credit Card,True,Great service!,
CUST_00249,1,50,Male,North,Unknown,50738.7,Bronze,2022-08-09,2023-08-08,1616.32,9,9.4,1,Desktop,PayPal,False,Loved the product.,WELCOME50
CUST_00250,0,38,Female,East,Unknown,35140.58,Bronze,2021-01-06,2023-10-21,72.83,20,12.5,0,Mobile,COD,False,Fast delivery.,SAVE10
CUST_00251,0,52,Female,West,Divorced,40592.19,Silver,2022-06-18,2023-07-27,1167.82,4,9.3,1,Desktop,PayPal,False,Worst experience ever.,SAVE10
CUST_00252,1,69,Male,South,Divorced,30665.29,Bronze,2022-05-01,2023-12-30,192.31,14,14.4,0,Desktop,PayPal,False,Loved the product.,SAVE10
CUST_00253,0,51,Female,North,Divorced,38454.3,Platinum,2022-04-06,2023-11-24,907.29,22,9.6,1,Desktop,Credit Card,True,Too expensive.,SAVE10
CUST_00254,0,58,Female,South,Unknown,47109.88,Gold,2020-11-10,2023-08-02,1806.02,13,10.8,2,Desktop,Credit Card,False,Fast delivery.,SAVE10
CUST_00255,0,68,Female,West,Divorced,66640.24,Bronze,2020-09-02,2023-05-29,1406.83,14,8.5,0,Desktop,Credit Card,True,nan,SAVE10
CUST_00256,1,64,Non-Binary,East,Single,48323.99,Bronze,2020-02-29,2023-02-28,1398.14,9,14.2,3,Mobile,Crypto,False,Loved the product.,SUMMER20
CUST_00257,0,35,Female,East,Unknown,58834.39,Platinum,2020-09-03,2023-07-27,729.49,23,10.7,0,Desktop,Credit Card,True,Fast delivery.,SAVE10
CUST_00258,0,28,Male,East,Married,57028.44,Gold,2022-06-18,2023-01-11,2214.08,8,19.5,2,Mobile,PayPal,False,nan,SUMMER20
CUST_00259,0,40,Female,North,Unknown,62485.73,Platinum,2021-08-03,2023-06-16,886.99,11,17.0,2,Tablet,Crypto,False,Fast delivery.,
CUST_00260,0,65,Female,North,Single,39477.78,Silver,2022-08-27,2023-03-29,2495.17,6,14.7,3,Desktop,Credit Card,True,Loved the product.,WELCOME50
CUST_00261,1,39,Male,East,Single,70887.91,Silver,2020-03-21,2023-11-13,790.81,4,11.0,0,Tablet,COD,False,Fast delivery.,SUMMER20
CUST_00262,0,34,Male,West,Divorced,33892.35,Bronze,2020-03-28,2023-08-24,705.15,24,16.9,0,Mobile,Credit Card,False,Too expensive.,WELCOME50
CUST_00263,0,22,Male,West,Unknown,48282.8,Gold,2022-01-19,2023-12-20,251.48,23,18.5,3,Desktop,COD,False,Loved the product.,
CUST_00264,1,61,Female,North,Unknown,54686.42,Silver,2021-05-12,2023-07-05,786.99,9,15.7,0,Tablet,Crypto,False,Worst experience ever.,SAVE10
CUST_00265,0,28,Female,East,Unknown,66402.17,Platinum,2022-04-15,2023-02-15,151.5,24,23.0,3,Mobile,COD,True,Okay.,WELCOME50
CUST_00266,0,47,Female,West,Married,75689.64,Silver,2020-03-11,2023-08-12,2037.84,7,17.3,3,Tablet,Crypto,True,Loved the product.,WELCOME50
CUST_00267,0,32,Female,West,Divorced,66520.47,Silver,2022-02-17,2023-02-24,1126.68,21,19.6,2,Desktop,COD,False,Too expensive.,
CUST_00268,0,44,Female,West,Single,76238.75,Platinum,2021-06-29,2023-05-05,5057.01,19,15.7,0,Desktop,Credit Card,True,Too expensive.,
CUST_00269,0,52,Male,North,Single,42562.36,Bronze,2022-02-23,2023-08-12,96.62,24,18.4,0,Desktop,Crypto,False,Too expensive.,
CUST_00270,1,50,Male,East,Divorced,72855.56,Gold,2020-05-08,2023-10-29,275.32,15,11.0,1,Mobile,PayPal,True,nan,SUMMER20
CUST_00271,1,37,Male,South,Single,70279.85,Bronze,2020-05-11,2023-07-25,2096.86,11,12.7,0,Tablet,PayPal,True,Worst experience ever.,SUMMER20
CUST_00272,1,33,Male,East,Single,19055.87,Platinum,2021-11-06,2023-09-26,502.95,8,16.7,1,Mobile,PayPal,True,Worst experience ever.,WELCOME50
CUST_00273,1,51,Female,East,Divorced,51693.04,Silver,2021-05-01,2023-02-10,627.93,9,16.7,2,Tablet,Credit Card,False,Okay.,
CUST_00274,0,19,Female,North,Single,64030.56,Gold,2022-08-27,2023-07-22,1970.78,15,17.5,0,Mobile,PayPal,True,Okay.,WELCOME50
CUST_00275,0,52,Male,West,Unknown,47268.79,Bronze,2021-07-16,2023-06-08,737.77,9,20.5,0,Desktop,Crypto,True,Fast delivery.,SAVE10
CUST_00276,0,57,Female,West,Married,38712.62,Platinum,2020-06-18,2023-06-23,215.02,8,7.9,1,Tablet,PayPal,False,Fast delivery.,
CUST_00277,0,45,Female,North,Divorced,86712.63,Silver,2020-09-28,2023-04-24,2225.9,2,10.1,1,Tablet,Crypto,True,App crashes often.,SUMMER20
CUST_00278,0,64,Male,North,Married,56665.6,Silver,2021-06-24,2023-06-20,31.55,18,16.1,1,Tablet,PayPal,False,Okay.,
CUST_00279,0,56,Male,North,Single,57076.08,Bronze,2022-06-12,2023-03-28,2257.58,10,11.4,4,Mobile,COD,True,Okay.,WELCOME50
CUST_00280,1,23,Male,North,Single,35365.09,Platinum,2021-09-13,2023-02-09,51.84,5,31.9,3,Desktop,Crypto,False,Fast delivery.,SUMMER20
CUST_00281,0,26,Male,North,Unknown,45814.59,Silver,2021-03-09,2023-09-19,1096.16,5,17.6,2,Tablet,PayPal,True,Too expensive.,SAVE10
CUST_00282,0,37,Female,South,Divorced,41532.39,Silver,2022-09-14,2023-11-21,74.38,14,14.6,1,Mobile,PayPal,False,App crashes often.,SAVE10
CUST_00283,0,18,Male,East,Single,71184.63,Gold,2020-08-04,2023-02-28,1224.9,14,12.4,1,Tablet,PayPal,True,Okay.,WELCOME50
CUST_00284,0,25,Male,East,Divorced,62569.5,Silver,2022-08-09,2023-09-29,34.56,12,12.6,1,Desktop,Crypto,True,Too expensive.,
CUST_00285,0,40,Female,East,Divorced,46441.54,Bronze,2021-07-06,2023-09-19,1848.06,21,15.2,3,Tablet,Crypto,False,Great service!,SAVE10
CUST_00286,0,20,nan,West,Divorced,63407.5,Platinum,2022-02-12,2023-04-10,627.25,4,15.6,2,Desktop,PayPal,True,nan,WELCOME50
CUST_00287,0,21,Male,South,Divorced,51197.2,Platinum,2022-01-17,2023-06-28,98.11,13,12.7,0,Mobile,COD,True,Okay.,SUMMER20
CUST_00288,0,42,Male,East,Divorced,58517.36,Gold,2021-12-07,2023-06-29,1226.97,20,13.6,1,Mobile,Crypto,False,Worst experience ever.,SUMMER20
CUST_00289,0,64,Male,West,Married,58446.46,Platinum,2020-07-24,2023-11-27,671.95,1,21.7,4,Desktop,Crypto,False,Loved the product.,WELCOME50
CUST_00290,0,55,Male,South,Unknown,61304.01,Bronze,2021-12-31,2023-03-17,211.89,22,21.9,2,Desktop,COD,True,Great service!,
CUST_00291,0,32,Male,South,Divorced,59494.78,Silver,2020-11-15,2023-05-01,15.8,11,16.3,1,Mobile,Credit Card,False,Worst experience ever.,
CUST_00292,1,38,Female,West,Married,61315.74,Gold,2021-02-12,2023-02-22,541.28,19,8.3,0,Desktop,COD,True,Worst experience ever.,
CUST_00293,0,52,Male,South,Single,73837.12,Platinum,2021-11-18,2023-03-16,89.52,13,17.7,0,Desktop,PayPal,False,nan,
CUST_00294,0,63,Male,West,Divorced,64608.44,Gold,2021-10-27,2023-05-12,98.9,18,22.8,0,Tablet,Crypto,False,Too expensive.,WELCOME50
CUST_00295,0,69,Female,East,Single,49946.47,Gold,2021-01-17,2023-04-12,311.06,23,21.8,1,Mobile,Crypto,False,Fast delivery.,WELCOME50
CUST_00296,0,31,Male,West,Divorced,53530.71,Platinum,2021-03-24,2023-03-30,995.49,19,18.7,0,Mobile,Crypto,False,Loved the product.,SUMMER20
CUST_00297,0,53,Male,South,Married,73452.56,Gold,2022-07-10,2023-11-05,754.83,14,22.1,4,Desktop,Crypto,True,Fast delivery.,SUMMER20
CUST_00298,0,29,Male,East,Married,56686.34,Platinum,2021-06-13,2023-03-20,71.48,19,15.3,0,Desktop,Credit Card,False,Fast delivery.,
CUST_00299,0,34,Non-Binary,East,Married,49389.72,Bronze,2021-04-07,2023-12-02,3455.59,23,18.1,0,Desktop,Crypto,True,Okay.,SAVE10
CUST_00300,0,56,Male,North,Unknown,45532.92,Platinum,2020-05-03,2023-02-08,2181.86,16,11.6,0,Mobile,Crypto,True,Loved the product.,SAVE10
CUST_00301,0,26,Female,North,Single,59095.57,Silver,2020-09-10,2023-04-01,300.06,24,16.5,2,Tablet,Credit Card,True,Loved the product.,SUMMER20
CUST_00302,0,52,Female,South,Unknown,42177.15,Platinum,2020-08-18,2023-11-18,130.49,13,21.6,0,Mobile,PayPal,True,Great service!,SUMMER20
CUST_00303,0,30,Male,West,Divorced,74271.93,Silver,2020-03-06,2023-09-10,2854.28,22,12.1,0,Tablet,PayPal,True,Too expensive.,WELCOME50
CUST_00304,0,32,nan,West,Single,39432.72,Gold,2020-12-12,2023-08-26,618.3,17,10.7,1,Desktop,Credit Card,False,Fast delivery.,SUMMER20
CUST_00305,1,35,Male,South,Married,77171.02,Platinum,2020-01-22,2023-10-16,372.76,21,15.5,1,Mobile,PayPal,False,nan,SUMMER20
CUST_00306,0,68,Male,East,Single,50721.55,Silver,2021-08-25,2023-10-24,674.05,23,13.9,1,Tablet,PayPal,True,Too expensive.,
CUST_00307,0,50,Female,South,Married,38848.94,Platinum,2021-07-21,2023-08-18,1481.68,4,18.2,1,Mobile,COD,True,Too expensive.,SAVE10
CUST_00308,0,23,Female,South,Unknown,57837.64,Platinum,2020-08-23,2023-12-15,184.39,21,12.7,2,Tablet,COD,False,nan,SAVE10
CUST_00309,0,44,Female,East,Unknown,40704.41,Platinum,2021-08-25,2023-10-17,1458.85,11,23.6,1,Tablet,COD,True,Okay.,WELCOME50
CUST_00310,0,40,Male,West,Married,55515.58,Bronze,2020-08-13,2023-11-26,1384.08,9,8.6,0,Mobile,Credit Card,False,App crashes often.,SAVE10
CUST_00311,0,44,Male,South,Married,46336.85,Silver,2020-01-08,2023-11-22,775.11,7,21.3,1,Desktop,Crypto,True,Great service!,
CUST_00312,0,51,Female,West,Divorced,69176.1,Bronze,2020-03-13,2023-11-16,2008.74,5,11.2,1,Mobile,Credit Card,False,Fast delivery.,
CUST_00313,1,63,Male,South,Unknown,57051.24,Bronze,2021-12-25,2023-06-15,141.73,24,6.0,2,Desktop,Credit Card,False,Worst experience ever.,WELCOME50
CUST_00314,1,55,Male,East,Unknown,37172.49,Silver,2021-10-08,2023-11-18,905.05,14,16.2,1,Tablet,Credit Card,True,Loved the product.,SUMMER20
CUST_00315,0,31,Male,East,Divorced,46044.45,Platinum,2020-03-01,2023-06-11,596.64,11,13.7,1,Tablet,Credit Card,False,Loved the product.,SUMMER20
CUST_00316,0,53,Male,North,Unknown,65574.21,Bronze,2020-08-22,2023-03-19,548.69,24,9.5,0,Mobile,COD,True,Too expensive.,
CUST_00317,0,25,Female,East,Married,74306.38,Bronze,2020-03-10,2023-08-14,291.1,24,6.6,2,Mobile,Credit Card,False,nan,WELCOME50
CUST_00318,0,52,Male,North,Single,54320.88,Bronze,2022-07-16,2023-02-04,465.66,5,15.0,0,Desktop,COD,False,Great service!,
CUST_00319,0,36,nan,South,Single,39334.05,Platinum,2020-02-02,2023-08-29,114.46,11,19.9,2,Desktop,Crypto,True,Great service!,SAVE10
CUST_00320,0,47,Male,West,Unknown,70810.54,Bronze,2022-05-30,2023-08-15,289.82,14,17.9,1,Mobile,PayPal,False,Fast delivery.,SAVE10
CUST_00321,0,31,Female,East,Divorced,65508.46,Gold,2020-12-04,2023-11-20,317.41,11,15.3,2,Desktop,COD,False,Fast delivery.,
CUST_00322,0,37,Male,East,Married,74598.09,Silver,2020-03-13,2023-06-05,1275.35,8,17.4,0,Desktop,Credit Card,True,Too expensive.,SUMMER20
CUST_00323,0,66,Male,East,Single,59353.14,Gold,2021-06-10,2023-05-21,49.77,18,14.9,1,Mobile,Crypto,False,Too expensive.,SAVE10
CUST_00324,1,42,Male,South,Married,47191.05,Platinum,2020-08-31,2023-10-30,1053.23,20,7.9,3,Mobile,Credit Card,True,Too expensive.,WELCOME50
CUST_00325,0,57,Male,North,Unknown,62753.33,Bronze,2020-10-12,2023-01-29,250.27,1,7.9,0,Tablet,Crypto,True,App crashes often.,SUMMER20
CUST_00326,0,41,Female,South,Unknown,59894.94,Silver,2021-11-16,2023-06-30,85.41,12,14.0,1,Tablet,PayPal,False,Great service!,SAVE10
CUST_00327,0,31,nan,West,Single,46376.89,Bronze,2021-05-12,2023-09-17,357.83,12,14.2,1,Mobile,Crypto,True,Too expensive.,
CUST_00328,0,43,Female,South,Unknown,57979.58,Platinum,2020-08-07,2023-02-07,254.21,7,19.3,1,Tablet,Crypto,False,Okay.,SUMMER20
CUST_00329,0,55,Male,West,Divorced,52074.61,Silver,2021-07-06,2023-06-08,803.03,12,18.8,0,Desktop,PayPal,False,Great service!,SUMMER20
CUST_00330,0,40,Male,East,Unknown,66153.07,Gold,2020-05-15,2023-08-25,442.2,3,18.0,1,Mobile,PayPal,True,Worst experience ever.,SAVE10
CUST_00331,0,39,Male,West,Unknown,62380.1,Silver,2022-01-10,2023-08-20,3381.21,5,13.6,0,Tablet,Crypto,False,Loved the product.,WELCOME50
CUST_00332,0,65,Female,West,Unknown,39226.13,Bronze,2022-08-15,2023-01-20,3311.8,5,8.1,3,Mobile,Credit Card,False,Loved the product.,SAVE10
CUST_00333,0,36,Female,North,Married,37713.66,Silver,2022-06-22,2023-01-30,586.48,20,17.1,1,Tablet,COD,False,Great service!,SAVE10
CUST_00334,0,63,Female,West,Married,53652.83,Platinum,2021-08-07,2023-07-08,1585.17,11,17.6,0,Mobile,Credit Card,True,Worst experience ever.,SAVE10
CUST_00335,0,68,Male,West,Single,55492.29,Platinum,2021-08-13,2023-05-27,13.36,11,3.1,2,Desktop,COD,True,Loved the product.,SAVE10
CUST_00336,1,20,Female,South,Single,66414.65,Silver,2021-04-29,2023-02-09,793.66,16,10.8,4,Tablet,PayPal,False,Loved the product.,SAVE10
CUST_00337,0,59,Male,East,Single,62699.56,Platinum,2020-09-05,2023-11-27,1359.84,6,11.5,1,Mobile,Credit Card,True,Loved the product.,
